store_id,name,phone,address1,address2,address3,city,district,state,state_code,postcode,country,country_code,latitude,longitude,facilities,alcohol_available,opening_hours
G134,139 Centre Street,+61266623940,139 Centre Street,,,Casino,Casino,New South Wales,NSW,2470,Australia,AU,-28.86555700000000,153.04586500000000,,,
G136,21 Kingston Road,+61732197559,21 Kingston Road,,,Underwood,Underwood,Queensland,QLD,4119,Australia,AU,-27.60879100000000,153.11023300000000,,,
G137,157 - 169 Finucane Road,+61738202677,157 - 169 Finucane Road,,,Alexandra Hills,Alexandra Hills,Queensland,QLD,4161,Australia,AU,-27.52283700000000,153.21916000000000,,,
G139,21 Coomera Grand Drive,+61755806928,21 Coomera Grand Drive,,,Upper Coomera,Upper Coomera,Queensland,QLD,4209,Australia,AU,-27.84969900000000,153.29847000000000,,,
G140,1 Byron Street,+61266807077,1 Byron Street,,,Byron Bay,Byron Bay,New South Wales,NSW,2481,Australia,AU,-28.64333700000000,153.61290300000000,,,
G142,1 Collingwood Drive,+61732885809,1 Collingwood Drive,,,Redbank,Redbank,Queensland,QLD,4031,Australia,AU,-27.60547300000000,152.86780800000000,,,
G143,1 Fletcher Street,+61732009058,1 Fletcher Street,,,Bethania,Bethania,Queensland,QLD,4205,Australia,AU,-27.70225000000000,153.15822900000000,,,
G144,2 Global Plaza,+61756658451,2 Global Plaza,,,Oxenford,Oxenford,Queensland,QLD,4210,Australia,AU,-27.88902300000000,153.31322600000000,,,
G145,52 Minorie Drive,+61266585311,52 Minorie Drive,,,Toormina,Toormina,New South Wales,NSW,2452,Australia,AU,-30.35471500000000,153.09049600000000,,,
G146,1 - 7 Parrot Street,+61746322261,1 - 7 Parrot Street,,,Harlaxton,Harlaxton,Queensland,QLD,4350,Australia,AU,-27.54072300000000,151.95217300000000,,,
G147,1 South Bay Drive,+61755763072,1 South Bay Drive,,,Varsity Lakes,Varsity Lakes,Queensland,QLD,4227,Australia,AU,-28.08547200000000,153.40909300000000,,,
G148,149 West Burleigh Road,+61755352910,149 West Burleigh Road,,,Burleigh Heads,Burleigh Heads,Queensland,QLD,4220,Australia,AU,-28.09669700000000,153.44130300000000,,,
G149,2049 Logan Road,+61733491466,2049 Logan Road,,,Upper Mount Gravatt,Upper Mount Gravatt,Queensland,QLD,4122,Australia,AU,-27.56451500000000,153.08388300000000,,,
G150,489 Creek Road,+61733496298,489 Creek Road,,,Mount Gravatt East,Mount Gravatt East,Queensland,QLD,4122,Australia,AU,-27.52697500000000,153.09673800000000,,,
G151,1150 Beaudesert Road,+61733496298,1150 Beaudesert Road,,,Acacia Ridge,Acacia Ridge,Queensland,QLD,4110,Australia,AU,-27.57468200000000,153.02600100000000,,,
G153,15 Simeoni Drive,+61266244393,15 Simeoni Drive,,,Goonellabah,Goonellabah,New South Wales,NSW,2480,Australia,AU,-28.82120300000000,153.32672500000000,,,
G156,27 Illaweena Street,+61732720873,27 Illaweena Street,,,Drewvale,Drewvale,Queensland,QLD,4116,Australia,AU,-27.63930000000000,153.04611600000000,,,
G157,389 Redbank Plains Road,+61732019700,389 Redbank Plains Road,,,Redbank Plains,Redbank Plains,Queensland,QLD,4301,Australia,AU,-27.64490800000000,152.86984400000000,,,
G158,30 Guineas Creek Road,+61755257029,30 Guineas Creek Road,,,Elanora,Elanora,Queensland,QLD,4221,Australia,AU,-28.13426900000000,153.46768000000000,,,
G159,95 Barney Street,+61267722602,95 Barney Street,,,Armidale,Armidale,New South Wales,NSW,2350,Australia,AU,-30.51703400000000,151.66927900000000,,,
G160,156 Inala Avenue,+61733723561,156 Inala Avenue,,,Inala,Inala,Queensland,QLD,4077,Australia,AU,-27.59812500000000,152.97413000000000,,,
G161,68 Hunter Street,+61732015723,68 Hunter Street,,,Brassall,Brassall,Queensland,QLD,4305,Australia,AU,-27.59694900000000,152.74710700000000,,,
G638,8 Laver Drive,+61755557100,8 Laver Drive,,,Robina,Robina,Queensland,QLD,4226,Australia,AU,-28.08156000000000,153.38101000000000,,,
G634,1 Bushman Dr,+61755488600,1 Bushman Dr,,,Flagstone,Flagstone,Queensland,QLD,4280,Australia,AU,-27.81643500000000,152.96670500000000,,,
G640,7-45 Redland Bay Road,+61733625400,7-45 Redland Bay Road,,,Capalaba,Capalaba,Queensland,QLD,4157,Australia,AU,-27.52409000000000,153.19116000000000,,,
G306,542 Main Street,+61395808139,542 Main Street,,,Mordialloc,Mordialloc,Victoria,VIC,3195,Australia,AU,-38.00601108814000,145.08535522581000,,"Beer, Wine",
G318,288 Centre Dandenong Road,+61395841847,288 Centre Dandenong Road,,,Moorabbin Airport,Moorabbin Airport,Victoria,VIC,3194,Australia,AU,-37.97044800000000,145.09103900000000,,"Beer, Wine",
G342,280 - 282 Bay Road,+61395839625,280 - 282 Bay Road,,,Cheltenham,Cheltenham,Victoria,VIC,3192,Australia,AU,-37.95591558542000,145.03342973642000,,"Beer, Wine",
G357,1239 Nepean Highway,+61395855292,1239 Nepean Highway,,,Cheltenham,Cheltenham,Victoria,VIC,3192,Australia,AU,-37.95955000000000,145.05376000000000,,"Beer, Wine",
G379,466 - 468 Cheltenham Road,+61397687275,466 - 468 Cheltenham Road,,,Keysborough,Keysborough,Victoria,VIC,3173,Australia,AU,-37.99232558181000,145.14601197422000,,"Beer, Wine",
G171,20 Flinders Lane,+61753708953,20 Flinders Lane,,,Sunshine Cove,Sunshine Cove,Queensland,QLD,4558,Australia,AU,-26.66155000000000,153.08238000000000,,,
G198,102 Aerodrome Road,+61754438221,102 Aerodrome Road,,,Maroochydore,Maroochydore,Queensland,QLD,4558,Australia,AU,-26.65845000000000,153.09524800000000,,,
G477,"Shop 21A Marion Street, Flood",+61295726799,"Shop 21A Marion Street, Flood",,,Leichhardt,Leichhardt,New South Wales,NSW,2040,Australia,AU,-33.88466000000000,151.14986000000000,,"Beer, Wine",
G548,99 Mount Street,+61299297500,99 Mount Street,,,North Sydney,North Sydney,New South Wales,NSW,2059,Australia,AU,-33.83921000000000,151.20863000000000,,"Beer, Wine",
G178,167 Gladstone Road,+61749214149,167 Gladstone Road,,,Allenstown,Allenstown,Queensland,QLD,4700,Australia,AU,-23.39707800000000,150.50640500000000,,,
G692,120 - 331 Yaamba Road,+61749235496,120 - 331 Yaamba Road,,,Park Avenue,Park Avenue,Queensland,QLD,4701,Australia,AU,-23.35695100000000,150.52118900000000,,,
G040,1 - 7 Main Street,+61883598554,1 - 7 Main Street,,,Mawson Lakes,Mawson Lakes,South Australia,SA,5095,Australia,AU,-34.81043000000000,138.61534200000000,,,
G044,263 - 271 Grange Road,+61883473114,263 - 271 Grange Road,,,Findon,Findon,South Australia,SA,5023,Australia,AU,-34.90502200000000,138.53422900000000,,,
G152,2-4 Davadi Street,+61746814100,2-4 Davadi Street,,,Stanthorpe,Stanthorpe,Queensland,QLD,4380,Australia,AU,-28.65514100000000,151.93687300000000,,,
G236,1 Central Avenue,+61393156111,1 Central Avenue,,,Altona Meadows,Altona Meadows,Victoria,VIC,3028,Australia,AU,-37.87261000000000,144.77518000000000,,"Beer, Wine",
G237,124 - 134 Millers Road,+61393144594,124 - 134 Millers Road,,,Altona North,Altona North,Victoria,VIC,3025,Australia,AU,-37.82763000000000,144.84740000000000,,"Beer, Wine",
G258,540 Derrimut Road,+61387548461,540 Derrimut Road,,,Tarneit,Tarneit,Victoria,VIC,3029,Australia,AU,-37.83723467940000,144.69198067215000,,"Beer, Wine",
G697,1 Erie Street,+61749443500,1 Erie Street,,,Andergrove,Andergrove,Queensland,QLD,4740,Australia,AU,-21.10612300000000,149.17036900000000,,,
G080,283 Beeliar Drive,+61894375679,283 Beeliar Drive,,,Beeliar,Beeliar,Western Australia,WA,6164,Australia,AU,-32.12638000000000,115.79843000000000,,"Beer, Wine",
G081,"Cnr Conlan Avenue, Wanneroo Ro",+61893068188,"Cnr Conlan Avenue, Wanneroo Ro",,,Wanneroo,Wanneroo,Western Australia,WA,6065,Australia,AU,-31.75198000000000,115.80590000000000,,"Beer, Wine",
G082,845 South Western Highway,+61895256054,845 South Western Highway,,,Byford,Byford,Western Australia,WA,6122,Australia,AU,-32.21994000000000,116.00840000000000,,"Beer, Wine",
G084,"1009,1013 Albany Highway",+61894721004,"1009,1013 Albany Highway",,,East Victoria Park,East Victoria Park,Western Australia,WA,6101,Australia,AU,-31.99232000000000,115.91095000000000,,"Beer, Wine",
G085,274 Great Eastern Highway,+61892501289,274 Great Eastern Highway,,,Midland,Midland,Western Australia,WA,6056,Australia,AU,-31.88992000000000,116.01280000000000,,,
G086,115 Murdoch Road,+61894934307,115 Murdoch Road,,,Thornlie,Thornlie,Western Australia,WA,6108,Australia,AU,-32.06874000000000,115.95057000000000,,"Beer, Wine",
G087,"Cnr Erindale Road, Beach Road",+61862242300,"Cnr Erindale Road, Beach Road",,,Warwick,Warwick,Western Australia,WA,6024,Australia,AU,-31.84369000000000,115.81115000000000,,"Beer, Wine",
G088,168 Wanneroo Road,+61893093381,168 Wanneroo Road,,,Madeley,Madeley,Western Australia,WA,6065,Australia,AU,-31.81698000000000,115.82291000000000,,"Beer, Wine",
G089,26 Safety Bay Road,+61895918736,26 Safety Bay Road,,,Baldivis,Baldivis,Western Australia,WA,6171,Australia,AU,-32.33315000000000,115.81643000000000,,"Beer, Wine",
G070,"Cnr Burgundy Crescent, Lancast",+61894341172,"Cnr Burgundy Crescent, Lancast",,,Spearwood,Spearwood,Western Australia,WA,6163,Australia,AU,-32.09613000000000,115.78461000000000,,,
G071,219 / 24 Hampton Road,+61893359674,219 / 24 Hampton Road,,,South Fremantle,South Fremantle,Western Australia,WA,6162,Australia,AU,-32.07418000000000,115.75843000000000,,,
G072,3 Jewel Way,+61864001151,3 Jewel Way,,,Banksia Grove,Banksia Grove,Western Australia,WA,6031,Australia,AU,-31.70495000000000,115.80142000000000,,"Beer, Wine",
G074,10 Beamish Avenue,+61896225035,10 Beamish Avenue,,,Northam,Northam,Western Australia,WA,6401,Australia,AU,-31.65737000000000,116.67057000000000,,,
G075,6 Wanneroo Road,+61892019802,6 Wanneroo Road,,,Yokine,Yokine,Western Australia,WA,6060,Australia,AU,-31.91096000000000,115.84682000000000,,"Beer, Wine",
G076,86 Delamere Avenue,+61893041988,86 Delamere Avenue,,,Currambine,Currambine,Western Australia,WA,6028,Australia,AU,-31.74119000000000,115.74107000000000,,"Beer, Wine",
G078,17 Mead Street,+61892931626,17 Mead Street,,,Kalamunda,Kalamunda,Western Australia,WA,6076,Australia,AU,-31.97352000000000,116.05824000000000,,"Beer, Wine",
G079,17 South Street,+61893375147,17 South Street,,,Kardinya,Kardinya,Western Australia,WA,6163,Australia,AU,-32.06729500000000,115.81849600000000,,"Beer, Wine",
G051,14 Guava Way,+61895355476,14 Guava Way,,,Halls Head,Halls Head,Western Australia,WA,6210,Australia,AU,-32.54769000000000,115.70244000000000,,"Beer, Wine",
G052,5 Mardo Avenue,+61897258412,5 Mardo Avenue,,,Australind,Australind,Western Australia,WA,6233,Australia,AU,-33.28072000000000,115.71568000000000,,"Beer, Wine",
G053,"Cnr Cnr Nicholson Road, Yellow",+61893932166,"Cnr Cnr Nicholson Road, Yellow",,,Harrisdale,Harrisdale,Western Australia,WA,6112,Australia,AU,-32.12646000000000,115.92696000000000,,"Beer, Wine",
G054,10 Robinson Road,+61895272433,10 Robinson Road,,,Rockingham,Rockingham,Western Australia,WA,6168,Australia,AU,-32.28780000000000,115.74269000000000,,"Beer, Wine",
G055,131 Westfield Road,+61894954832,131 Westfield Road,,,Camillo,Camillo,Western Australia,WA,6111,Australia,AU,-32.11931000000000,116.00115000000000,,,
G056,346 Warton Road,+61894909714,346 Warton Road,,,Southern River,Southern River,Western Australia,WA,6110,Australia,AU,-32.09060000000000,115.94256000000000,,"Beer, Wine",
G057,620 North Lake Road,+61894149466,620 North Lake Road,,,South Lake,South Lake,Western Australia,WA,6164,Australia,AU,-32.10644000000000,115.82829000000000,,"Beer, Wine",
G058,2 Aldgate Street,+61895848291,2 Aldgate Street,,,Mandurah,Mandurah,Western Australia,WA,6210,Australia,AU,-32.53213000000000,115.73303000000000,,,
G059,77 Butler Boulevard,+61895625966,77 Butler Boulevard,,,Butler,Butler,Western Australia,WA,6036,Australia,AU,-31.63796000000000,115.69631000000000,,"Beer, Wine",
G060,22 - 24 Hartung Street,+61892953444,22 - 24 Hartung Street,,,Mundaring,Mundaring,Western Australia,WA,6073,Australia,AU,-31.90054000000000,116.16501000000000,,"Beer, Wine",
G061,224 Jull Street,+61894979753,224 Jull Street,,,Armadale,Armadale,Western Australia,WA,6112,Australia,AU,-32.15341000000000,116.01565000000000,,,
G062,338 Hale Road,+61893590704,338 Hale Road,,,Wattle Grove,Wattle Grove,Western Australia,WA,6107,Australia,AU,-31.99987000000000,115.98487000000000,,"Beer, Wine",
G063,1383 Albany Highway,+61893519756,1383 Albany Highway,,,Cannington,Cannington,Western Australia,WA,6107,Australia,AU,-32.02165000000000,115.93661000000000,,"Beer, Wine",
G064,"Cnr Read Street, Gnangara Driv",+61895276422,"Cnr Read Street, Gnangara Driv",,,Waikiki,Waikiki,Western Australia,WA,6169,Australia,AU,-32.31440000000000,115.75439000000000,,"Beer, Wine",
G065,"Cnr The Promenade, Pinaster Pd",+61862967022,"Cnr The Promenade, Pinaster Pd",,,Ellenbrook,Ellenbrook,Western Australia,WA,6056,Australia,AU,-31.78174000000000,115.97413000000000,,"Beer, Wine",
G067,420 Secret Harbour Blvd,+61895247736,420 Secret Harbour Blvd,,,Secret Harbour,Secret Harbour,Western Australia,WA,6173,Australia,AU,-32.40875000000000,115.75920000000000,,"Beer, Wine",
G069,"Cnr Lake Valley Drive, Sepping",+61895830600,"Cnr Lake Valley Drive, Sepping",,,Lakelands,Lakelands,Western Australia,WA,6180,Australia,AU,-32.47145000000000,115.76127000000000,,"Beer, Wine",
G092,200 Karrinyup Road,+61892427595,200 Karrinyup Road,,,Karrinyup,Karrinyup,Western Australia,WA,6018,Australia,AU,-31.87730000000000,115.77734000000000,,"Beer, Wine",
G093,161 Altone Park Road,+61892793387,161 Altone Park Road,,,Beechboro,Beechboro,Western Australia,WA,6063,Australia,AU,-31.87040000000000,115.94583000000000,,,
G094,"Beaufort Street,  Tenth Avenue",+61892723928,"Beaufort Street,  Tenth Avenue",,,Inglewood,Inglewood,Western Australia,WA,6052,Australia,AU,-31.92094000000000,115.88715000000000,,"Beer, Wine",
G095,2 Kakadu Road,+61895541204,2 Kakadu Road,,,Yanchep,Yanchep,Western Australia,WA,6035,Australia,AU,-31.54809000000000,115.64061000000000,,"Beer, Wine",
G048,420 Joondalup Drive,+61893001288,420 Joondalup Drive,,,Joondalup,Joondalup,Western Australia,WA,6027,Australia,AU,-31.74403000000000,115.76830000000000,,"Beer, Wine",
G049,43 Yirrigan Drive,+61893442496,43 Yirrigan Drive,,,Mirrabooka,Mirrabooka,Western Australia,WA,6061,Australia,AU,-31.87094000000000,115.86147000000000,,,
G050,32 Meares Avenue,+61894193922,32 Meares Avenue,,,Kwinana,Kwinana,Western Australia,WA,6167,Australia,AU,-32.24352000000000,115.81527000000000,,,
G042,601 Anzac Highway,+61883750100,601 Anzac Highway,,,Glenelg North,Glenelg North,South Australia,SA,5045,Australia,AU,-34.97596000000000,138.51771000000000,,,
G130,3 Robert Street,+61755690077,3 Robert Street,,,Mudgeeraba,Mudgeeraba,Queensland,QLD,4213,Australia,AU,-28.07443600000000,153.36267700000000,,,
G358,27 - 29 / Nepean Highway,+61395831986,27 - 29 / Nepean Highway,,,Mentone,Mentone,Victoria,VIC,3194,Australia,AU,-37.97546125822000,145.06789012296000,,"Beer, Wine",
G370,1128 Nepean Highway,+61359753944,1128 Nepean Highway,,,Mornington,Mornington,Victoria,VIC,3931,Australia,AU,-38.21987900000000,145.06064600000000,,"Beer, Wine",
G420,50 Wyong Road,+61243510190,50 Wyong Road,,,Tuggerah,Tuggerah,New South Wales,NSW,2259,Australia,AU,-33.30719000000000,151.41344000000000,,"Beer, Wine",
G450,127 Evans Street,+61243963688,127 Evans Street,,,Toukley,Toukley,New South Wales,NSW,2263,Australia,AU,-33.26622000000000,151.55002000000000,,"Beer, Wine",
G486,11 Zouch Street,+61263822459,11 Zouch Street,,,Young,Young,New South Wales,NSW,2594,Australia,AU,-34.31058934587000,148.30035640046000,,,
G565,107 Main Street,+61264603100,107 Main Street,,,Merimbula,Merimbula,New South Wales,NSW,2548,Australia,AU,-36.88637900000000,149.90928600000000,,"Beer, Wine",
G669,425 Burwood Highway,+61392987100,425 Burwood Highway,,,Wantirna South,Wantirna South,Victoria,VIC,3152,Australia,AU,-37.86841000000000,145.23960000000000,,"Beer, Wine",
G673,64-104 Springfield Road,+61392989400,64-104 Springfield Road,,,Blackburn,Blackburn,Victoria,VIC,3130,Australia,AU,-37.81121000000000,145.15293000000000,,"Beer, Wine",
G589,528 Spencer Street,+61383273200,528 Spencer Street,,,West Melbourne,West Melbourne,Victoria,VIC,3003,Australia,AU,-37.80796840124000,144.94862675912000,,"Beer, Wine",
G661,1/330 King Street,+61285943000,1/330 King Street,,,Newtown,Newtown,New South Wales,NSW,2042,Australia,AU,-33.89821000000000,151.17853000000000,,,
G363,540 Mount Dandenong Road,+61397229128,540 Mount Dandenong Road,,,Kilsyth,Kilsyth,Victoria,VIC,3137,Australia,AU,-37.80301000000000,145.31133000000000,,"Beer, Wine",
G348,10 - 12 Saviges Road,+61351276455,10 - 12 Saviges Road,,,Moe,Moe,Victoria,VIC,3825,Australia,AU,-38.17523666742000,146.25804549699000,,"Beer, Wine",
G330,501 Swanston Street,+61396630969,501 Swanston Street,,,Melbourne,Melbourne,Victoria,VIC,3000,Australia,AU,-37.80757000000000,144.96195000000000,,"Beer, Wine",
G066,4 Collier Road,+61892751488,4 Collier Road,,,Morley,Morley,Western Australia,WA,6062,Australia,AU,-31.89941000000000,115.90027000000000,,"Beer, Wine",
G090,Ellen Stirling Boulevard,+61892446600,Ellen Stirling Boulevard,,,Innaloo,Innaloo,Western Australia,WA,6018,Australia,AU,-31.89857000000000,115.80085000000000,,"Beer, Wine",
G587,36 Ocean Keys Boulevard,+61864017500,36 Ocean Keys Boulevard,,,Clarkson,Clarkson,Western Australia,WA,6030,Australia,AU,-31.69087000000000,115.71763000000000,,,
G098,147 Central Street,+61755917009,147 Central Street,,,Labrador,Labrador,Queensland,QLD,4215,Australia,AU,-27.94686700000000,153.39546300000000,,,
G117,14 Allandale Entrance,+61755546800,14 Allandale Entrance,,,Mermaid Waters,Mermaid Waters,Queensland,QLD,4218,Australia,AU,-28.04347900000000,153.40836500000000,,,
G119,163-171 Ferry Road,+61755030688,163-171 Ferry Road,,,Southport,Southport,Queensland,QLD,4215,Australia,AU,-27.98542800000000,153.41055600000000,,,
G138,10 - 12 Lae Drive,+61755006283,10 - 12 Lae Drive,,,Runaway Bay,Runaway Bay,Queensland,QLD,4216,Australia,AU,-27.91389400000000,153.40117700000000,,,
G154,2023 - 203 Gold Coast Highway,+61755207968,2023 - 203 Gold Coast Highway,,,Miami,Miami,Queensland,QLD,4220,Australia,AU,-28.07354600000000,153.44497200000000,,,
G155,562 Olsen Avenue,+61755971919,562 Olsen Avenue,,,Molendinar,Molendinar,Queensland,QLD,4214,Australia,AU,-27.97602200000000,153.38000200000000,,,
G073,9 Edward Street,+61897211423,9 Edward Street,,,Bunbury,Bunbury,Western Australia,WA,6230,Australia,AU,-33.32834000000000,115.63895000000000,,"Beer, Wine",
G077,"Cnr Bussell Highway, West Stre",+61427497638,"Cnr Bussell Highway, West Stre",,,Busselton,Busselton,Western Australia,WA,6280,Australia,AU,-33.65514000000000,115.34111000000000,,"Beer, Wine",
G700,13 Hervey Range Road,+61747297800,13 Hervey Range Road,,,Thuringowa Central,Thuringowa Central,Queensland,QLD,4817,Australia,AU,-19.31550000000000,146.72645000000000,,,
G704,6 Market Street,+61744121496,6 Market Street,,,Burdell,Burdell,Queensland,QLD,4818,Australia,AU,-19.25496000000000,146.70197500000000,,,
G735,45 Burrendah Boulevard,+61892187400,45 Burrendah Boulevard,,,Willetton,Willetton,Western Australia,WA,6155,Australia,AU,-32.05753000000000,115.87963000000000,,,
G047,227 Belmont Avenue,+61894750513,227 Belmont Avenue,,,Cloverdale,Cloverdale,Western Australia,WA,6105,Australia,AU,-31.96577000000000,115.93502000000000,,,
G165,172 Station Road,+61738883400,172 Station Road,,,Burpengary,Burpengary,Queensland,QLD,4505,Australia,AU,-27.15335800000000,152.97438300000000,,,
G167,19 Cartwright Court,+61741252399,19 Cartwright Court,,,Urangan,Urangan,Queensland,QLD,4655,Australia,AU,-25.29188000000000,152.89125500000000,,,
G173,43-47 Hyne Street,+61754836007,43-47 Hyne Street,,,Gympie,Gympie,Queensland,QLD,4570,Australia,AU,-26.20115200000000,152.66714500000000,,,
G179,8 The Avenue,+61754376121,8 The Avenue,,,Birtinya,Birtinya,Queensland,QLD,4575,Australia,AU,-26.74019100000000,153.11627700000000,,,
G184,14-24 Dickson Road,+61754280690,14-24 Dickson Road,,,Morayfield,Morayfield,Queensland,QLD,4506,Australia,AU,-27.09844000000000,152.95189000000000,,,
G185,103 - 115 Main Street,+61741240420,103 - 115 Main Street,,,Hervey Bay,Hervey Bay,Queensland,QLD,4655,Australia,AU,-25.29015300000000,152.83726600000000,,,
G187,340 Alice Street,+61741235188,340 Alice Street,,,Maryborough,Maryborough,Queensland,QLD,4650,Australia,AU,-25.53754100000000,152.69498000000000,,,
G188,132-150 Goodwin Drive,+61734101288,132-150 Goodwin Drive,,,Bribie Island,Bribie Island,Queensland,QLD,4507,Australia,AU,-27.07255000000000,153.16221000000000,,,
G191,2 Baldwin Street,+61754914379,2 Baldwin Street,,,Caloundra,Caloundra,Queensland,QLD,4551,Australia,AU,-26.80382000000000,153.11950200000000,,,
G196,78 Simpson Street,+61754390153,78 Simpson Street,,,Beerwah,Beerwah,Queensland,QLD,4519,Australia,AU,-26.85988300000000,152.95750800000000,,,
G197,428-438 Deception Bay Road,+61732049947,428-438 Deception Bay Road,,,Deception Bay,Deception Bay,Queensland,QLD,4508,Australia,AU,-27.19185600000000,153.02311200000000,,,
G205,69-79 Attenuata Drive,+61754388032,69-79 Attenuata Drive,,,Brightwater,Brightwater,Queensland,QLD,4557,Australia,AU,-26.71086000000000,153.10879000000000,,,
G209,125 Howard Street,+61754415489,125 Howard Street,,,Nambour,Nambour,Queensland,QLD,4560,Australia,AU,-26.62591500000000,152.96504900000000,,,
G219,321-344 Morayfield Road,+61754330944,321-344 Morayfield Road,,,Morayfield,Morayfield,Queensland,QLD,4506,Australia,AU,-27.11638800000000,152.95157700000000,,,
G540,22 - 26 Roseberry Street,+61299079486,22 - 26 Roseberry Street,,,Balgowlah,Balgowlah,New South Wales,NSW,2093,Australia,AU,-33.78824501000000,151.26815525000000,,"Beer, Wine",
G551,3 - 5 Cross Street,+61299397475,3 - 5 Cross Street,,,Brookvale,Brookvale,New South Wales,NSW,2100,Australia,AU,-33.76580000000000,151.26735000000000,,"Beer, Wine",
G554,56 - 58 Glen Street,+61299752367,56 - 58 Glen Street,,,Belrose,Belrose,New South Wales,NSW,2085,Australia,AU,-33.73920411000000,151.21004823000000,,"Beer, Wine",
G555,15 - 19 Pacific Parade,+61299817384,15 - 19 Pacific Parade,,,Dee Why,Dee Why,New South Wales,NSW,2099,Australia,AU,-33.75500150000000,151.28478270000000,,,
G556,12 Jacksons Road,+61299139331,12 Jacksons Road,,,Warriewood,Warriewood,New South Wales,NSW,2102,Australia,AU,-33.69583000000000,151.29559000000000,,"Beer, Wine",
G557,13 Bungan Street,+61299794211,13 Bungan Street,,,Mona Vale,Mona Vale,New South Wales,NSW,2103,Australia,AU,-33.67761000000000,151.30217000000000,,"Beer, Wine",
G593,12 Well Street,+61249382296,12 Well Street,,,North Rothbury,North Rothbury,New South Wales,NSW,2335,Australia,AU,-32.67001000000000,151.35065000000000,,,
G676,2 Kinross Parade,,2 Kinross Parade,,,Clyde North,Clyde North,Victoria,VIC,3978,Australia,AU,-38.11850000000000,145.34616000000000,,"Beer, Wine",
G585,1099-1169 Pascoe Vale Road,+61383424500,1099-1169 Pascoe Vale Road,,,Broadmeadows,Broadmeadows,Victoria,VIC,3047,Australia,AU,-37.67944321686000,144.92096326290000,,"Beer, Wine",
G571,12 Pioneer Street,+61262624402,12 Pioneer Street,,,Amaroo,Amaroo,Australian Capital Territory,ACT,2914,Australia,AU,-35.16516480000000,149.13250230000000,,"Beer, Wine",
G275,292 - 298 Sydney Road,+61393806603,292 - 298 Sydney Road,,,Brunswick,Brunswick,Victoria,VIC,3056,Australia,AU,-37.77073000000000,144.96171000000000,,"Beer, Wine",
G068,816 Beeliar Drive,+61894994877,816 Beeliar Drive,,,Success,Success,Western Australia,WA,6164,Australia,AU,-32.13249000000000,115.85750000000000,,"Beer, Wine",
G710,5-7 Tod Street,+61885228601,5-7 Tod Street,,,Gawler,Gawler,South Australia,SA,5118,Australia,AU,-34.59878000000000,138.74776900000000,,,
G777,100 Burwood,,100 Burwood,,,Burwood,Burwood,New South Wales,NSW,2134,Australia,AU,-33.87455000000000,151.10589000000000,,"Beer, Wine",
G225,245 - 253 South Valley Road,+61352445899,245 - 253 South Valley Road,,,Highton,Highton,Victoria,VIC,3216,Australia,AU,-38.19615000000000,144.31837000000000,,"Beer, Wine",
G263,Cnr Newcomb S/C  Bellarine Hig,+61352485211,Cnr Newcomb S/C  Bellarine Hig,,,Newcomb,Newcomb,Victoria,VIC,3219,Australia,AU,-38.16987000000000,144.39262000000000,,"Beer, Wine",
G083,46 North West Coastal Highway,+61899647454,46 North West Coastal Highway,,,Wonthella,Wonthella,Western Australia,WA,6530,Australia,AU,-28.77673000000000,114.62690000000000,,,
G586,70-80 Albany Highway,+61868197400,70-80 Albany Highway,,,Albany,Albany,Western Australia,WA,6330,Australia,AU,-35.01812000000000,117.88160000000000,,,
G091,"Cnr Marmion Avenue, Whitfords",+61893077890,"Cnr Marmion Avenue, Whitfords",,,Hillarys,Hillarys,Western Australia,WA,6025,Australia,AU,-31.79733345610000,115.74803000000000,,"Beer, Wine",
G193,73 - 81 Youngman Street,+61741621637,73 - 81 Youngman Street,,,Kingaroy,Kingaroy,Queensland,QLD,4610,Australia,AU,-26.54280700000000,151.83536100000000,,,
G126,65 - 71 Fitzroy Street,+61746671577,65 - 71 Fitzroy Street,,,Warwick,Warwick,Queensland,QLD,4370,Australia,AU,-28.21373100000000,152.03473900000000,,,
G738,1270 Armadale Road,,1270 Armadale Road,,,Armadale,Armadale,Western Australia,WA,6112,Australia,AU,-32.14821200000000,115.98763400000000,,,
G417,22 Allen Way,+61296516012,22 Allen Way,,,Dural,Dural,New South Wales,NSW,2158,Australia,AU,-33.69080000000000,151.01752000000000,,"Beer, Wine",
G304,1 O'Shea Road,+61387947736,1 O'Shea Road,,,Berwick,Berwick,Victoria,VIC,3806,Australia,AU,-38.06259400000000,145.33961800000000,,"Beer, Wine",
G683,241 Main Street.,+61359765396,241 Main Street.,,,Mornington,Mornington,Victoria,VIC,3931,Australia,AU,-38.22332000000000,145.04077000000000,,"Beer, Wine",
G135,1 Main Street,+61734700035,1 Main Street,,,Springfield Lakes,Springfield Lakes,Queensland,QLD,4300,Australia,AU,-27.67603100000000,152.90316400000000,,,
