store_id,name,type,status,retailer_store_id,address_line1,address_line2,city,state,postcode,country,latitude,longitude,phone,email,opening_hours,shopping_modes,time_zone
5d07b9dd-0835-4c61-a3eb-18a9fcf89248,IGA Boondall,Regular,Active,53203,2138 Sandgate Road,,Boondall,QLD,4034,Australia,-27.35222,153.06002,07 3865 7779,igaboondall01@gmail.com,Monday - Sunday 6am - 10pm,"planning, delivery, pickup",Australia/Brisbane
03ba6a66-6740-48a8-8fdf-9038633aa19c,East Perth IGA,Regular,Active,48108,"Shop  2, 81 Royal Street",,East Perth,WA,6004,Australia,-31.95327,115.87731,08 9221 2746,eastperthiga2@gmail.com,Monday - Sunday 6am - 9pm,"planning, delivery, pickup",Australia/Perth
f36fde1f-92d9-4e18-8283-49a0da66ee32,IGA Alexandra Hills,Regular,Active,6186,"Shop 6, 195 Vienna Road",,Alexandra Hills,QLD,4161,Australia,-27.54374,153.22374,07 3824 1366,igaalex@bigpond.com,Monday - Sunday 5:30am  - 8pm,planning,Australia/Brisbane
3ab9d79b-0124-4ca7-afd8-dca2bcd8e8b0,IGA Local Grocer Franklin Street,Regular,Active,83038,186 Franklin Street,,Adelaide,SA,5000,Australia,-34.92739,138.59201,07 3824 1366,franklinstreetiga@gmail.com,Monday - Friday 7am - 10pm | Saturday - Sunday 9am - 10pm,planning,Australia/Adelaide
133e4496-3bbd-42b7-8bff-553f5da69ef2,IGA Waikiki,Regular,Active,48119,"Shop 10, 78 Charthouse Road",,Waikiki,WA,6169,Australia,-32.31282,115.7454,08 9527 5650,nic@igawaikiki.com.au,Monday - Sunday 7am - 8pm,"planning, delivery, pickup",Australia/Perth
2bfd0fbb-641d-4d03-b32c-81a8ddae7fa8,IGA Local Grocer Middle Camberwell,Regular,Active,206686,188 Through Road ,,Camberwell,VIC,3124,Australia,-37.83598,145.09311,03 9043 6190,igacamberwell@gmail.com,Monday - Friday 7:30am - 9am | Saturday 8am - 9pm | Sunday 8am - 8:30pm,"planning, delivery, pickup",Australia/Melbourne
b1e5331b-86a7-4cb5-9403-376eedad92de,IGA Lugarno,Regular,Active,809,1014A FOREST RD,,LUGARNO,NSW,2210,Australia,-33.97524,151.04778,02 9533 5133,sam@igalugarno.com.au,Monday to Friday 8am - 7pm | Saturday to Sunday 8am - 5pm,"planning, delivery, pickup",Australia/Sydney
8558f150-49b4-4e19-ac7c-5530e6831052,IGA Local Grocer Kiama Downs,Regular,Active,4710,17 Johnson Street,,Kiama Downs,NSW,2533,Australia,-34.63663,150.85362,02 4237 8009,shop@lgkiamadowns.com.au,Monday to Sunday 6am - 8pm,planning,Australia/Sydney
4ae70b1c-02ae-4d75-949b-495f675d8791,IGA Lawson,Regular,Active,46248,5/7 HONOUR AVE,,Lawson,NSW,2783,Australia,-33.71978,150.4303,02 4237 8009,sam@igalawson.com.au,Monday - Friday 7.30am - 7.30pm | Saturday - 8am -6.30pm | Sunday - 8am - 6pm,"planning, delivery, pickup",Australia/Sydney
54e8db4a-4504-43f6-b157-726635c73d89,IGA Local Grocer Shellharbour,Regular,Active,232800,25 Addison Road,,Shellharbour,NSW,2529,Australia,-34.57908,150.86812,02 4297 5663,shop@lgshellharbour.com.au,Monday - Sunday 6am  - 8pm,planning,Australia/Sydney
62933eac-667a-4b11-8e22-f2c839d827fc,Cornetts IGA Gordonvale,Regular,Active,32883,41-49 George St,,Gordonvale,QLD,4865,Australia,-17.09198,145.78537,07 4056 6077,gordonvaleiga@cornetts.com.au,Monday to Sunday 6am to 9pm ,"planning, pickup",Australia/Brisbane
5604d5d6-ea9e-459e-8ab9-6c9fa7721072,Cornetts IGA Kuranda,Regular,Active,32747,16 Thoore Street,,Kuranda,QLD,4881,Australia,-16.8186,145.63538,(07) 4168 3674,kuranda@cornetts.com.au,Mon - Sun 7:00am - 7:00pm,"planning, pickup",Australia/Brisbane
27e535c9-a800-40a2-8bca-b2195cebcf1b,Cornetts IGA Garbutt,Regular,Active,9087,221 Ingham Road,,Garbutt,QLD,4814,Australia,-19.26572,146.78202,07 4725 8736,garbuttiga@cornetts.com.au,Monday to Sunday 6am to 9pm,"planning, delivery, pickup",Australia/Brisbane
cfb6772a-3e60-4a36-94dd-f77c6ce22fad,Cornetts IGA Home Hill,Regular,Active,85212,129-131 Eighth Avenue,,Home Hill,QLD,4806,Australia,-19.66258,147.41367,07 4782 1783,homehilliga@cornetts.com.au,Monday to Friday 6am to 8pm | Saturday & Sunday 7am to 7pm,"planning, pickup",Australia/Brisbane
678c8923-17b6-4878-95fd-3e028aed9d9b,Cornetts IGA Mt Louisa,Regular,Active,53169,596-604 Bayswater Rd,,Mt Louisa,QLD,4814,Australia,-19.27087,146.73499,07 4954 8227,mountlouisaiga@cornetts.com.au,Monday to Sunday 7am to 8pm,"planning, delivery, pickup",Australia/Brisbane
61d13905-8d83-43ea-ba6a-050dc6cc265a,Cornetts IGA Bucasia,Regular,Active,13906,44 Downie Ave,,Bucasia Beach,QLD,4750,Australia,-21.03652,149.15775,07 4840 2289,bucasiaIGA@cornetts.com.au,Monday to Sunday 6am - 9pm,"planning, pickup",Australia/Brisbane
b4eef497-2382-4bd7-8c67-4503feb25021,IGA Cornetts Charleville,Regular,Active,8815,22 Sturt Street,,Charleville,QLD,4470,Australia,-26.4071096,146.2411196,07 4654 1627,charlevilleiga@cornetts.com.au,Monday to Friday 8am - 7pm | Saturday & Sunday 8am - 5pm,"planning, pickup",Australia/Brisbane
1f61b35b-039a-4315-947c-1fe3148c0882,Cornetts IGA St George,Regular,Active,20247,96-98 Victoria Street,,St George,QLD,4487,Australia,-28.03617,148.58281,07 4625 1777,stgeorgeiga@cornetts.com.au,Monday to Friday 8am - 7pm | Saturday & Sunday 8am - 5pm,"planning, pickup",Australia/Brisbane
f9ba938e-08b7-44d8-b461-e33f5b4e74d3,Doubleview Fresh IGA,Regular,Active,48221,187 Scarborough Beach Road,,Double View,WA,6018,Australia,-31.89441,115.77725,08 9244 3398,admin@doubleviewiga.com.au,Monday - Sunday 7am- 8pm,"planning, delivery, pickup",Australia/Perth
bc3756ac-f4df-4a40-ac49-ab5b5a6d5f14,IGA Bowraville Plus Liquor,Regular,Active,17309,76 HIGH ST,,BOWRAVILLE,NSW,2449,Australia,-30.64629,152.85263,02 6564 7307,IGABOWRAVILLEPLUSLIQUOR@GMAIL.COM,Monday - Saturday 7am - 7pm | Sunday 7am - 6pm,planning,Australia/Sydney
f11472fa-5d2b-4fee-8fe4-8202e4ba4402,Foster IGA,Regular,Active,15667,58 Main Street,,Foster,VIC,3960,Australia,-38.65297,146.20157,03 5682 2495,admin@igafoster.com,Monday - Saturday 7am - 8pm | Sunday 8pm - 7pm,"planning, pickup",Australia/Melbourne
a282ebd4-137e-4a12-a23e-ba8a5c2d4dbc,Cornetts IGA Gin Gin,Regular,Active,14172,52 - 54 Mulgrave Street,,Gin Gin,QLD,4671,Australia,-24.9894603607103,151.961746782297,07 4157 2166,ginginiga@cornetts.com.au,Monday to Sunday 7am - 8pm,"planning, pickup",Australia/Brisbane
2da42c64-9be5-4064-8a61-76edfad7aaae,Cornetts IGA Longreach,Regular,Active,33047,Corner Eagle & Swan Street,,Longreach,QLD,4730,Australia,-23.44283,144.24767,07 4658 1260,longreachiga@cornetts.com.au,Monday to Friday 8am - 8pm | Saturday 8am - 5pm | Sunday Closed,"planning, pickup",Australia/Brisbane
711c1662-b47a-4956-b668-b79fdb7bccf8,Cornetts IGA Murgon,Regular,Active,194,115 Lamb Street,,Murgon,QLD,4605,Australia,-26.24189,151.93943,07 4168 3411,murgoniga@cornetts.com.au,Monday to Sunday 7am - 8pm,"planning, pickup",Australia/Brisbane
cc3166a4-9577-45e3-aeff-f1676cca6c75,Cornetts IGA Oakey,Regular,Active,5930,161-163 Bridge Street,,Oakey,QLD,4401,Australia,-27.43297,151.72167,07 4691 3922,oakeyiga@cornetts.com.au,Modnay to Friday 8am - 7pm | Saturday 8am - 5pm | Sunday 9am - 3pm,"planning, pickup",Australia/Brisbane
1ec9746d-8f9c-450d-affa-d767c332779e,Cornetts IGA Charters Towers,Regular,Active,47270,17-19 Boundary Road,,Charters Towers,QLD,4820,Australia,-20.0692,146.26595,07 4787 1977,charterstowers@cornetts.com.au,Monday to Sunday 8am - 7pm,"planning, pickup",Australia/Brisbane
f346b6a6-51ce-43bb-b572-658e60fa439f,Cornetts IGA Cooktown,Regular,Active,33063,29 Helen Street,,Cooktown,QLD,4895,Australia,-15.47148,145.24918,07 4069 5633,cooktowniga@cornetts.com.au,Monday to Friday 7am - 7pm | Saturday 8am - 6pm | Sunday 9am - 5pm,"planning, pickup",Australia/Brisbane
ae76e18d-22f6-4545-8acb-73817ec4a464,Cornetts IGA Roma,Regular,Active,33122,73 Arthur Street,,Roma,QLD,4455,Australia,-26.57232,148.78938,07 4622 4616,romaiga@cornetts.com.au,Monday to Sunday 8am - 7pm,"planning, pickup",Australia/Brisbane
18bafed7-605e-4363-97dc-0d5d0067c00d,Cornetts IGA Barcaldine,Regular,Active,4956,179 Oak Street,,Barcaldine,QLD,4725,Australia,-23.5524,145.28502,07 4651 2207,barcaldineiga@cornetts.com.au,Monday to Friday 8am - 6pm | Saturday 8am - 2pm | Sunday Closed,"planning, pickup",Australia/Brisbane
2bf844be-00c2-4506-bcc4-f28d2102f90f,IGA Local Grocer Birkdale,Regular,Active,40594,180 Birkdale Road,,Birkdale,QLD,4159,Australia,-27.492,153.21732,07 3207 2111,store@igabirkdale.com.au,Monday - Sunday 5am - 11pm,"planning, delivery, pickup",Australia/Brisbane
c2784a72-7016-4db8-b954-3fc5933dd6da,IGA Coolah Plus Liquor,Regular,Active,32999,51-53 BINNIA ST,,COOLAH,NSW,2843,Australia,-31.82361,149.72002,02 6377 1125,igacoolah@outlook.com,Monday - Friday 8am - 6.30pm | Saturday 8am- 4.30pm Sunday 8am - 2pm,"planning, pickup",Australia/Sydney
ced03ad1-52fa-4e2d-a3b6-553a17666e95,Cornetts IGA Cloncurry,Regular,Active,81278,34 Scarr St,,Cloncurry,QLD,4824,Australia,-20.70603,140.50701,07 4426 2809,cloncurry@cornetts.com.au,Monday to Sunday 7am - 8pm,"planning, pickup",Australia/Brisbane
6b54a39e-e164-4cb8-a1aa-6ee3ecff2efb,Cornetts IGA Gayndah,Regular,Active,18465,69 Capper Street,,Gayndah,QLD,4625,Australia,-25.62581,151.61167,07 4161 1844,gayndahiga@cornetts.com.au,"Mon, Tues, Wed, Fri & Sun 8am - 6pm | Thursday 8am - 7pm | Saturday 8am-5pm","planning, pickup",Australia/Brisbane
313e434b-913b-487c-8a03-6e13a92e4421,Cornetts IGA Clermont,Regular,Active,18862,64 Daintree St,,Clermont,QLD,4721,Australia,-22.82386,147.6375,07 4983 1619,clermontiga@cornetts.com.au,Monday to Friday 8am - 7pm | Saturday 8am - 4pm | Sunday Closed,"planning, pickup",Australia/Brisbane
5ac888b1-73d1-461e-81fc-87840fd0ad2e,Cornetts IGA Collinsville,Regular,Active,18850,Cnr Conway & Stanley Streets,,Collinsville,QLD,4804,Australia,-20.55254,147.8446,07 4785 8325,collinsvilleiga@cornetts.com.au,Monday to Friday 7am - 7pm | Saturday & Sunday 8am - 5pm,"planning, pickup",Australia/Brisbane
603d26f9-b643-42f1-beca-c8f33c47ee5b,Cornetts IGA Moura,Regular,Active,21179,23 Gillespie St,,Moura,QLD,4718,Australia,-24.56816,149.97542,07 4997 1601,mouraiga@cornetts.com.au,Monday to Friday 8am-8pm | Saturday 8am-4pm | Sunday Closed,"planning, pickup",Australia/Brisbane
957f76ae-04b8-4a84-aa6b-57ed078c8354,Cornetts IGA Dysart,Regular,Active,21512,"Shop 9 Garden Plaza Centre, 18 Queen Elizabeth Drive",,Dysart,QLD,4745,Australia,-22.584723,148.34994,07 4958 1136,dysartiga@cornetts.com.au,Monday to Sunday 8am - 7pm,"planning, pickup",Australia/Brisbane
8b1ec354-2bab-470d-aabe-402ab44dfd49,Cornetts IGA Middlemount,Regular,Active,20886,Carter Place & James Randell Drive Shop 1 Middlemount Shopping Centre,,Middlemount,QLD,4746,Australia,-22.81047,148.70023,07 4985 7223,mmountiga@cornetts.com.au,Monday to Friday 7am - 7pm | Saturday 8am - 4pm | Sunday Closed,"planning, pickup",Australia/Brisbane
9e6287f3-51cf-46b0-8ac7-5f7544547d8b,Cornetts IGA Theodore,Regular,Active,21778,54 - 58 The Boulevard,,Theodore,QLD,4719,Australia,-24.94725,150.07605,07 4993 1177,theodoreiga@cornetts.com.au,"Mon, Tues, Wed, Fri 8am - 6pm | Thursday 8am - 7pm | Saturday 8am - 1pm | Sunday Closed","planning, pickup",Australia/Brisbane
5717f44b-459c-444f-b5c1-034f5035ae5a,IGA Elizabeth Downs,Regular,Active,9380,26 HAMBLYNN RD,,ELIZABETH DOWNS,SA,5113,Australia,-34.69938,138.69218,08 7092 6866,IGAELIZABETHDOWNS@GMAIL.COM,Mon - Fri 7am - 8pm | Sat - Sun 8am - 8pm,"planning, delivery, pickup",Australia/Adelaide
87d307a7-71c7-4094-a658-7e8f692a50a1,Paringa IGA,Regular,Active,1173,1-3 Murtho Rd,,Paringa,SA,5340,Australia,-34.18072,140.78252,08 8595 5068,igaparinga@gmail.com,Monday - Saturday 7am - 7pm | Sunday 8am - 3pm,"planning, delivery, pickup",Australia/Adelaide
2bddee82-4ac8-44af-8c90-ed097e8f557d,IGA Hoppers Crossing,Regular,Active,41801,2-6 Deloraine Drive,,Hoppers Crossing,VIC,3209,Australia,-37.86131,144.67427,03 9748 3155,igahopperscrossing@outlook.com,Monday to Sunday 7am - 11pm,planning,Australia/Melbourne
c8c18e8e-8dd6-4aa2-9935-f2ebdd3539c6,Spano's IGA Warwick,Regular,Active,46008,18 PALMERIN ST,,WARWICK,QLD,4370,Australia,-28.21102,152.03375,07 4661 7800,Store.warwick@spanosiga.com.au,"Monday - Friday: 6am - 9:30pm
Saturday - Sunday: 6am - 9pm","planning, delivery, pickup",Australia/Brisbane
435d8199-1b58-4289-983d-365fa94f9f9c,Spano's IGA Robina,Regular,Active,123090,"Easy T Centre, Cnr Christine Ave & Scottsdale Drive",,Robina,QLD,4226,Australia,-28.08512,153.39192,07 5562 2543,store.robina@spanosiga.com.au,"Mon - Fri - 6am – 9pm
Sat - Sun - 6am – 9pm

","planning, delivery, pickup",Australia/Brisbane
5a21da1a-a3db-495f-ae98-52d5fb186484,Spano's IGA Stanthorpe,Regular,Active,33043,CNR DAVADI / RAILWAY ST,,STANTHORPE,QLD,4380,Australia,-28.65591,151.93653,07 4681 1011,service.stanthorpe@spanosiga.com.au,"Monday - Friday 6am - 9:15pm
Saturday - Sunday 6am - 9pm","planning, delivery, pickup",Australia/Brisbane
2d0f9c98-2404-41cd-8dd7-2b2394b914ee,IGA Queen Street Village,Regular,Active,133778,129 Queen Street,,Southport,QLD,4215,Australia,-27.97154,153.40911,07 5531 0880,igaqueeenstvillage@jonesretail.com.au,Monday - Sunday 6am - 10pm,"planning, delivery, pickup",Australia/Brisbane
8d98b507-2349-4632-b113-06dd10aeed19,IGA Castlemaine,Regular,Active,7975,241 Barker Street,,Castlemaine,VIC,3450,Australia,-37.06303,144.21689,03 5472 1140,hkshunkang@hotmail.com,Monday - Thursday and Saturday 7am - 7pm | Friday 7am - 8pm | Sunday 8am - 6pm,"planning, pickup",Australia/Melbourne
737b34b7-7ce2-4454-9c22-93e9d8b2487a,Everfresh IGA Agnes Water,Regular,Active,219789,2853 Round Hill Rd,,Agnes Water,QLD,4677,Australia,-24.21318,151.89351,07 4962 1250,agneswater@everfreshfoodmarket.com.au,Monday to Saturday 7am - 7pm | Sunday 8am - 5pm,"planning, pickup",Australia/Brisbane
4a8f9bfe-c2ea-4152-931d-e2e820051ae7,IGA Local Grocer Laburnum,Regular,Active,35008,11-13 Salisbury Avenue,,Blackburn,VIC,3130,Australia,-37.82113,145.14188,03 8839 4112,igalaburnum@hotmail.com,Monday - Sunday 8am - 9pm,"planning, delivery, pickup",Australia/Melbourne
8a2239f7-01f2-4d56-9487-dd4c10705c56,Preston Street IGA,Regular,Active,8443,25 PRESTON ST,,COMO,WA,6152,Australia,-31.99433,115.85889,08 9367 2246,renee@revel.net.au,Monday to Sunday 24 Hours,"planning, delivery, pickup",Australia/Perth
cc189c63-100c-48ee-830a-cd93d5c2fdff,IGA Local Grocer Neerim South Plus Liquor,Regular,Active,41792,147 Main Neerim Road,,Neerim South,VIC,3831,Australia,-38.0163,145.95414,03 5628 1462,ns3@nsstore.com.au,Monday - Sunday 7am - 8pm,"planning, delivery, pickup",Australia/Melbourne
b60de6b2-7d60-492c-86d2-f3971a4f7c5b,Burtons IGA Euroa,Regular,Active,17156,75 Binney Street,,Euroa,VIC,3666,Australia,-36.75077,145.57126,03 5795 2004,grocery@burtonstores.com.au,Mon - Fri 8.30am - 6pm | Sat - Sun 8.30am - 1 pm,"planning, delivery, pickup",Australia/Melbourne
e587d4f3-9d4b-46b0-b9d5-596df5eed605,Bates IGA Local Grocer Mortlake Plus Liquor,Regular,Active,14667,47 Officer Street,,Mortlake,VIC,3272,Australia,-38.08016,142.80801,03 5599 2512,batesiga@gmail.com,Mon -  Fri 7.30am-6pm | Sat 8.15am-5.30pm | Sun 8.30am-5pm PH 8.30am-2pm,"planning, delivery, pickup",Australia/Melbourne
df3f1d37-2c42-432d-8cef-374f8001d76d,IGA Jubilee,Regular,Active,227615,1 Welcome Parade,,Wyndham Vale,VIC,3024,Australia,-37.8556,144.59028,03 8652 9423,jubileeiga@hotmail.com,Mon - Sun 6am - 10pm,"planning, delivery, pickup",Australia/Melbourne
98da8aea-d7cf-4f6f-9517-eb19cb5c265a,IGA Local Grocer East Campbelltown,Regular,Active,92268,"Shop 10, 101 Waminda Ave",,Campbelltown,NSW,2560,Australia,-34.0717,150.82956,02 4626 1130,igaeastcampbelltown@yahoo.com,Mon 7.30am - 7pm | Tue - Sat 7.30am - 8pm | Sun 8am - 8pm,"planning, delivery, pickup",Australia/Sydney
d9401263-4ba8-4c29-b2b6-64abba58ceb3,IGA Local Grocer Adelaide City East,Regular,Active,337,116 Hutt St,,Adelaide,SA,5000,Australia,-34.92919,138.61234,08 8223 1112,theo@cityeastiga.com.au,Mon - Fri 7am - 9pm | Sat - Sun 8am - 9pm,"planning, delivery, pickup",Australia/Adelaide
e0731284-3e99-4543-bc53-ab8e52bd2dd3,San Remo IGA,Regular,Active,2938,135 Marine Parade,,San Remo,VIC,3925,Australia,-38.52129,145.36796,03 5678 5337,homedeliveries@sanremoiga.com.au,Mon - Sun 8am - 8pm,"planning, delivery, pickup",Australia/Melbourne
a01cbeb1-f968-4ce8-a702-1bf70492fdcb,IGA Dandenong Plus Liquor,Regular,Active,17742,78-84 Hemmings Street,,Dandenong,VIC,3175,Australia,-37.98263,145.20262,03 9792 0831,igadandy@outlook.com,Mon - Sat 8am - 7pm | Sun 9am - 5pm,"planning, delivery, pickup",Australia/Melbourne
1d4eb47b-486c-4c53-b9cd-21d4d640c03a,IGA Plus Liquor West Footscray,Regular,Active,14010,511 Barkly Street,,West Footscray,VIC,3012,Australia,-37.79812,144.88001,03 9687 2117,pos@simssupermarkette.com.au,Mon - Sat 7am - 10 pm | Sun 8am - 10pm,"planning, delivery, pickup",Australia/Melbourne
5329451c-8e9c-4256-bf85-db05cd7f7542,IGA Umina Beach,Regular,Active,126241,"Building B, Lone Pine Plaza, 357 Ocean Beach Rd",,Umina Beach,NSW,2257,Australia,-33.51446,151.31769,02 8484 0360,igauminabeach@redretailgroup.com.au,Mon - Sun 5am - 9pm,"planning, delivery, pickup",Australia/Sydney
a5565a58-2479-467e-9fac-676db3fe11af,IGA Upper Kedron,Regular,Active,211231,"Shop 1, Ellendale Village, 141 Canvey Road",,Upper Kedron,QLD,4055,Australia,-27.41829,152.92041,07 3351 4040,igaupperkedron@gmail.com,Mon - Sun 6am -9pm,"planning, delivery, pickup",Australia/Brisbane
43083d36-a2b7-4467-8242-0a49acc80215,IGA Local Grocer Frenchs Forest,Regular,Active,265754,1/14 Frenchs Forest Rd East,,Frenchs Forest,NSW,2086,Australia,-33.75116,151.24438,(02) 8057 3002,igafrenchsforest@gmail.com,Mon - Sun 7am - 7pm | PH 8am - 5pm,planning,Australia/Sydney
8a07e528-a1fc-4f8b-b455-5914afc4d7a4,Morawa IGA,Regular,Active,48243,34 Winfield St,,Morawa,WA,6623,Australia,-29.2107,116.00899,08 9971 1220,morawaiga@gmail.com,Mon - Fri 8am - 5.30pm | Sat - Sun 8am - 11.45am | PH 9am - 12pm,"planning, pickup",Australia/Perth
4412a44c-432e-463b-891e-c289cbeadfbe,Safety Bay Local Grocer IGA,Regular,Active,48137,"Shop 2, 60-64 Penguin Road",,Safety Bay,WA,6163,Australia,-32.30323,115.71069,08 9527 2737,igasafetybay@gmail.com,Mon - Sun 6am - 8pm,"planning, delivery, pickup",Australia/Perth
ffd0757d-467e-4221-9483-c9df1d0ab615,IGA Local Grocer Minchinbury,Regular,Active,44596,"Shop 9, 36-38 Minchin Drive",,Minchinbury,NSW,2270,Australia,-33.78746,150.83268,02 9677 9699,igaminchinbury@outlook.com,Mon - Sat 8am - 8pm | Sun 8am - 7pm | PH 9am- 5pm,"planning, pickup",Australia/Sydney
528f3e80-b4d5-4855-9fb0-d295fa260405,IGA Rutherglen,Regular,Active,20121,95 Main St,,Rutherglen,VIC,3685,Australia,-36.05433,146.46073,02 6032 8535,Accounts@ruthergleniga.com,Mon - Sat 7.30am - 7pm | Sun 9am - 6pm | PH 9am - 5pm,"planning, delivery, pickup",Australia/Melbourne
6073904e-8f2d-4f8b-b1e1-b54935ffe041,Mint Fresh IGA Toongabbie,Regular,Active,21509,"Shop 9, 4-14 Claudia Road",,Toongabbie,NSW,2146,Australia,-33.79481,150.93468,02 9631 0402,toongabbie@mintfresh.com.au,Mon - Sun 8am - 8pm,"planning, delivery, pickup",Australia/Sydney
f47fa3d7-b063-4971-9693-5cb41e06e973,IGA Local Grocer Plus Liquor Hampton,Regular,Active,249710,549-551 Hampton St,,Hampton,VIC,3188,Australia,-37.93096,145.0035,03 7035 6231,hamptongrocer@gmail.com,Mon - Sat 8am - 9.30pm | Sun  9am - 9.30pm,"planning, delivery, pickup",Australia/Melbourne
472b9ec0-5407-43c7-bb50-544edf8ce6d9,IGA Local Grocer Woronora Heights,Regular,Active,47660,"Shop 1, 67 Warrangarree Dr",,Woronona Heights,NSW,2233,Australia,-34.03351,151.02621,02 8014 4240,ivy@igaworonoraheights.com.au,Mon - Sun 07:30 to 19:00,"planning, delivery, pickup",Australia/Sydney
b4674370-d0d7-4ec9-af88-7c9ac38ed05c,IGA Merrylands,Regular,Active,24058,"Shop 7, 530 Merrylands Rd",,Merrylands West,NSW,2160,Australia,-33.83278,150.96854,02 9688 3626,admin@igamerrylands.com.au,Mon - Sat 7:30am - 9pm | Sun / PH 8am - 8pm,"planning, delivery, pickup",Australia/Sydney
5b8c4392-4102-45d0-98c9-a5d714b40717,Foodies Market Langley Park IGA,Regular,Active,251695,"Unit 24, 30 Terrace Rd",,East Perth,WA,6004,Australia,-31.96185,115.8729,08 9210 0111,langley@foodiesgroup.com.au,Mon - Sun 7am - 9pm,"planning, delivery, pickup",Australia/Perth
3012b44d-0fd6-4d1c-a041-36aa3b5ac254,Ryans IGA Pleasant Park,Regular,Active,32597,Corner Sturt and Pleasant St,,Ballarat,VIC,3350,Australia,-37.55883,143.83954,03 5332 9700,support@ryans.net.au,Mon - Sun 7am - 10pm,planning,Australia/Melbourne
aed61c64-ca16-4543-9ccd-65a48bcbb630,Ryans IGA Northway,Regular,Active,37943,Corner of Norman and Doveton St,,Ballarat North,VIC,3350,Australia,-37.5368,143.85879,03 5332 9600,support@ryans.net.au,Mon - Sun 7am - 10pm,planning,Australia/Melbourne
50aa225f-ebe6-4b0f-b36e-bc4b8d939c36,IGA Local Grocer Officer Plus Liquor,Regular,Active,233938,27 Golden Banksia Drive,,Officer,VIC,3809,Australia,-38.06649,145.38844,03 5902 5275,igaofficer@o2supermarket.com.au,Mon - Sun 8am - 9pm,"planning, delivery, pickup",Australia/Melbourne
c729ac7f-2f3f-43c0-bf76-3745e51af672,IGA Local Grocer Caulfield North,Regular,Active,235450,73 Hawthorn Road,,Caufield North,VIC,3161,Australia,-37.87323,145.02477,03 9943 6360,igacaulfieldnorth@o2supermarket.com.au,Mon - Sat 7am - 9pm | Sun  8am - 9pm,"planning, delivery, pickup",Australia/Melbourne
aa79b3cc-5ca8-4ecc-b2fa-d9042f6de098,IGA Green Square Plus Liquor,Regular,Active,135434,"Shop 1, 609 Victoria Street",,Abbotsford,VIC,3067,Australia,-37.81109,145.00748,03 9421 2473,manager@greensquareiga.com.au,Mon-Sun: 7am - 11pm,planning,Australia/Melbourne
81a57a46-ba2e-4390-89d5-6239c6d99cf1,Carnegie IGA Plus Liquor,Regular,Active,211342,"Shop 2, 18-20 Woorayl St",,Carnegie,VIC,3163,Australia,-37.88574,145.05857,03 8677 7482,sukhmeetg@yahoo.com,Mon - Sun 7am - 11pm,"planning, delivery, pickup",Australia/Melbourne
39b4cc19-4f9d-4970-add9-04ab15e87f52,IGA Local Grocer Clayton,Regular,Active,257068,1487 -1489 Centre Road,,Clayton,VIC,3168,Australia,-37.92972,145.12977,03 9544 6031,shellclayton@optusconnect.com.au,Mon - Sun 24 hours,"planning, delivery, pickup",Australia/Melbourne
cdfb2cec-9601-4412-b8cb-da7d6aca32fa,IGA Local Grocer Sylvania,Regular,Active,52918,"Shop 7, 264 Box Road",,Sylvania,NSW,2224,Australia,-34.02111,151.09806,02 9522 7818,iga.sylvania@gmail.com,Mon - Sun 7am - 7pm,"planning, delivery, pickup",Australia/Sydney
a3abbdef-15f7-436d-bf34-519717d7d560,IGA Springfield Lakes,Regular,Active,41631,"Shop 22, 31 Springfield Lakes Boulevard",,Springfield lakes,QLD,4300,Australia,-27.66809,152.92058,07 3288 4444,terry@igaspringfieldlakes.com.au,Mon - Sun 6am - 9pm,planning,Australia/Brisbane
d40d6c69-00a2-493c-9807-71ebd71275e6,IGA Local Grocer Woodville,Regular,Active,19096,868 Port Road,,Woodville South,SA,5011,Australia,-34.88093,138.53451,08 8345 4180,marwan@bigpond.net.au,Mon - Sun 8am - 8pm,"planning, delivery, pickup",Australia/Adelaide
981ce3d0-5cb7-42e7-a44b-ec549485fc4f,IGA Local Grocer East Lindfield Plus Liquor,Regular,Active,41121,1 Hughes Place,,East Lindfield,NSW,2070,Australia,-33.76766,151.18749,02 9416 3545,igaplus2@hotmail.com,Mon - Sun 7.30am - 8pm,"planning, delivery, pickup",Australia/Sydney
ff119655-7f05-4f2a-9c33-5fad87c6f1b0,IGA Fox Valley Local Grocer,Regular,Active,63688,"Shop 1, 178 Fox Valley Road",,Wahroonga,NSW,2076,Australia,-33.73675,151.10041,02 9487 3795,foxvalleylg@gmail.com,Mon - Fri 7am - 7pm | Sat - Sun 7am - 6pm,"planning, delivery, pickup",Australia/Sydney
3e11b35e-c27d-4045-9e83-56accb6a091a,IGA Penshurst Plus Liquor,Regular,Active,1699,11 Bridge Street,,Penshurst,NSW,2222,Australia,-33.96555,151.08972,02 9579 2911,penshurstiga@gmail.com,Mon - Fri 7am - 8pm | Sat 8am - 7pm | Sun 8am - 6pm,"planning, delivery, pickup",Australia/Sydney
9babe398-fa08-4803-bdac-4050bc685afa,IGA Local Grocer Chancellor Park,Regular,Active,20981,"Shop 14, 7 Scholers Drive",,Sippy Downs,QLD,4556,Australia,-26.72258,153.05868,07 5445 2522,radianceretail2023@gmail.com,Mon - Sun 6am - 7pm,"planning, pickup",Australia/Brisbane
